iid,id,gender,pid,match,age,field,race,from,income,goal,date,career,exphappy,expnum,satis_2,from_upper
497,2,0,506,0,24,Biology PhD,2,massachusetts,,1,7,biology industry,6,,,massachusetts
497,2,0,507,0,24,Biology PhD,2,massachusetts,,1,7,biology industry,6,,,massachusetts
497,2,0,508,0,24,Biology PhD,2,massachusetts,,1,7,biology industry,6,,,massachusetts
498,3,0,502,0,25,biochemistry/genetics,2,new york,33772,1,4,Academic/Research,5,,,baltimore
498,3,0,503,0,25,biochemistry/genetics,2,new york,33772,1,4,Academic/Research,5,,,baltimore
498,3,0,504,0,25,biochemistry/genetics,2,new york,33772,1,4,Academic/Research,5,,,baltimore
498,3,0,505,0,25,biochemistry/genetics,2,new york,33772,1,4,Academic/Research,5,,,baltimore
498,3,0,506,0,25,biochemistry/genetics,2,new york,33772,1,4,Academic/Research,5,,,baltimore
498,3,0,507,0,25,biochemistry/genetics,2,new york,33772,1,4,Academic/Research,5,,,baltimore
498,3,0,508,0,25,biochemistry/genetics,2,new york,33772,1,4,Academic/Research,5,,,baltimore
499,4,0,502,0,26,Biology,2,new york,57501,5,4,Academic/Research,4,,4,new york
499,4,0,503,0,26,Biology,2,new york,57501,5,4,Academic/Research,4,,4,new york
499,4,0,504,1,26,Biology,2,new york,57501,5,4,Academic/Research,4,,4,new york
499,4,0,505,0,26,Biology,2,new york,57501,5,4,Academic/Research,4,,4,new york
499,4,0,506,0,26,Biology,2,new york,57501,5,4,Academic/Research,4,,4,new york
499,4,0,507,0,26,Biology,2,new york,57501,5,4,Academic/Research,4,,4,new york
499,4,0,508,1,26,Biology,2,new york,57501,5,4,Academic/Research,4,,4,new york
500,5,0,502,0,25,Epidemiology,1,kansas,25314,1,5,epidemiologist,6,,3,"kansas city, missouri"
500,5,0,503,0,25,Epidemiology,1,kansas,25314,1,5,epidemiologist,6,,3,"kansas city, missouri"
500,5,0,504,0,25,Epidemiology,1,kansas,25314,1,5,epidemiologist,6,,3,"kansas city, missouri"
500,5,0,505,0,25,Epidemiology,1,kansas,25314,1,5,epidemiologist,6,,3,"kansas city, missouri"
500,5,0,506,0,25,Epidemiology,1,kansas,25314,1,5,epidemiologist,6,,3,"kansas city, missouri"
500,5,0,507,1,25,Epidemiology,1,kansas,25314,1,5,epidemiologist,6,,3,"kansas city, missouri"
500,5,0,508,0,25,Epidemiology,1,kansas,25314,1,5,epidemiologist,6,,3,"kansas city, missouri"
501,6,0,502,0,26,epidemiology,2,new york,48876,5,4,epidemiologist,7,,5,upstate new york
501,6,0,503,0,26,epidemiology,2,new york,48876,5,4,epidemiologist,7,,5,upstate new york
501,6,0,504,1,26,epidemiology,2,new york,48876,5,4,epidemiologist,7,,5,upstate new york
501,6,0,505,0,26,epidemiology,2,new york,48876,5,4,epidemiologist,7,,5,upstate new york
501,6,0,506,0,26,epidemiology,2,new york,48876,5,4,epidemiologist,7,,5,upstate new york
501,6,0,507,0,26,epidemiology,2,new york,48876,5,4,epidemiologist,7,,5,upstate new york
501,6,0,508,0,26,epidemiology,2,new york,48876,5,4,epidemiologist,7,,5,upstate new york
502,1,1,496,0,26,Electrical Engineering,4,massachusetts,,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,7,massachusetts
502,1,1,497,0,26,Electrical Engineering,4,massachusetts,,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,7,massachusetts
502,1,1,498,0,26,Electrical Engineering,4,massachusetts,,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,7,massachusetts
502,1,1,499,0,26,Electrical Engineering,4,massachusetts,,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,7,massachusetts
502,1,1,500,0,26,Electrical Engineering,4,massachusetts,,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,7,massachusetts
502,1,1,501,0,26,Electrical Engineering,4,massachusetts,,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,7,massachusetts
503,2,1,496,0,25,Biology,2,california,34870,5,6,Academic/Research,5,,4,california
503,2,1,497,0,25,Biology,2,california,34870,5,6,Academic/Research,5,,4,california
503,2,1,498,0,25,Biology,2,california,34870,5,6,Academic/Research,5,,4,california
503,2,1,499,0,25,Biology,2,california,34870,5,6,Academic/Research,5,,4,california
503,2,1,500,0,25,Biology,2,california,34870,5,6,Academic/Research,5,,4,california
503,2,1,501,0,25,Biology,2,california,34870,5,6,Academic/Research,5,,4,california
504,4,1,496,0,23,Computer Science,2,maryland,35848,2,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,2,maryland
504,4,1,497,0,23,Computer Science,2,maryland,35848,2,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,2,maryland
504,4,1,498,0,23,Computer Science,2,maryland,35848,2,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,2,maryland
504,4,1,499,1,23,Computer Science,2,maryland,35848,2,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,2,maryland
504,4,1,500,0,23,Computer Science,2,maryland,35848,2,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,2,maryland
504,4,1,501,1,23,Computer Science,2,maryland,35848,2,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,2,maryland
505,5,1,496,1,27,MFA Creative Writing,4,NA,,3,4,Journalism,6,,,"manila, philippines"
505,5,1,497,0,27,MFA Creative Writing,4,NA,,3,4,Journalism,6,,,"manila, philippines"
505,5,1,498,0,27,MFA Creative Writing,4,NA,,3,4,Journalism,6,,,"manila, philippines"
505,5,1,499,0,27,MFA Creative Writing,4,NA,,3,4,Journalism,6,,,"manila, philippines"
505,5,1,500,0,27,MFA Creative Writing,4,NA,,3,4,Journalism,6,,,"manila, philippines"
505,5,1,501,0,27,MFA Creative Writing,4,NA,,3,4,Journalism,6,,,"manila, philippines"
506,6,1,496,0,24,Stats,4,california,45017,1,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,4,,2,california
506,6,1,497,0,24,Stats,4,california,45017,1,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,4,,2,california
506,6,1,498,0,24,Stats,4,california,45017,1,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,4,,2,california
506,6,1,499,0,24,Stats,4,california,45017,1,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,4,,2,california
506,6,1,500,0,24,Stats,4,california,45017,1,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,4,,2,california
506,6,1,501,0,24,Stats,4,california,45017,1,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,4,,2,california
507,7,1,496,0,24,Statistics,4,florida,12416,5,7,epidemiologist,5,,4,florida
507,7,1,497,0,24,Statistics,4,florida,12416,5,7,epidemiologist,5,,4,florida
507,7,1,498,0,24,Statistics,4,florida,12416,5,7,epidemiologist,5,,4,florida
507,7,1,499,0,24,Statistics,4,florida,12416,5,7,epidemiologist,5,,4,florida
507,7,1,500,1,24,Statistics,4,florida,12416,5,7,epidemiologist,5,,4,florida
507,7,1,501,0,24,Statistics,4,florida,12416,5,7,epidemiologist,5,,4,florida
508,8,1,496,0,36,math of finance,4,new york,87789,3,5,Other,7,,6,new york
508,8,1,497,0,36,math of finance,4,new york,87789,3,5,Other,7,,6,new york
508,8,1,498,0,36,math of finance,4,new york,87789,3,5,Other,7,,6,new york
508,8,1,499,1,36,math of finance,4,new york,87789,3,5,Other,7,,6,new york
508,8,1,500,0,36,math of finance,4,new york,87789,3,5,Other,7,,6,new york
508,8,1,501,0,36,math of finance,4,new york,87789,3,5,Other,7,,6,new york
509,1,0,531,0,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,532,0,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,533,0,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,534,0,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,535,1,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,536,0,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,537,1,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,538,1,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,539,0,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,540,0,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,541,0,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,542,0,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,543,0,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,544,0,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,545,0,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,546,1,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,547,0,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,548,1,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,549,0,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,550,0,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,551,0,28,journalism,4,NA,,2,4,journalism,6,,5,working
509,1,0,552,1,28,journalism,4,NA,,2,4,journalism,6,,5,working
510,2,0,531,0,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,532,0,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,533,1,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,534,0,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,535,0,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,536,1,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,537,0,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,538,1,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,539,0,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,540,1,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,541,0,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,542,0,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,543,0,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,544,0,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,545,0,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,546,1,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,547,0,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,548,0,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,549,1,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,550,0,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,551,0,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
510,2,0,552,1,26,Business,3,NA,,2,7,Academic/Research,5,,6,chile
511,3,0,531,0,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,532,0,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,533,0,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,534,1,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,535,1,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,536,0,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,537,0,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,538,0,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,539,0,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,540,0,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,541,0,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,542,1,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,543,0,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,544,0,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,545,0,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,546,0,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,547,0,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,548,1,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,549,0,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,550,0,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,551,0,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
511,3,0,552,0,23,Electrical Engineering,4,NA,,2,7,Engineer,6,,6,india
512,4,0,531,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,532,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,533,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,534,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,535,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,536,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,537,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,538,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,539,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,540,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,541,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,542,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,543,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,544,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,545,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,546,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,547,1,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,548,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,549,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,550,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,551,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
512,4,0,552,0,,MFA Acting Program,2,massachusetts,,1,3,Creative Arts/Entertainment,,,7,"cambridge, ma"
513,5,0,531,0,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,532,0,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,533,1,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,534,0,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,535,1,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,536,0,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,537,1,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,538,0,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,539,0,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,540,0,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,541,0,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,542,0,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,543,0,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,544,0,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,545,0,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,546,1,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,547,0,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,548,0,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,549,0,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,550,1,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,551,0,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
513,5,0,552,1,23,MFA Acting Program,2,florida,50572,2,6,Creative Arts/Entertainment,2,,,florida
514,6,0,531,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,532,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,533,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,534,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,535,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,536,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,537,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,538,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,539,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,540,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,541,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,542,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,543,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,544,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,545,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,546,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,547,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,548,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,549,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,550,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,551,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
514,6,0,552,0,23,sociology,2,new york,49642,2,4,Academic/Research,7,,6,new york
515,7,0,531,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,532,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,533,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,534,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,535,1,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,536,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,537,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,538,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,539,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,540,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,541,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,542,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,543,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,544,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,545,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,546,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,547,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,548,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,549,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,550,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,551,0,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
515,7,0,552,1,23,Nonfiction writing,2,kansas,20000,1,6,Journalism,6,,2,kansas
516,8,0,531,0,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,532,0,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,533,0,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,534,0,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,535,1,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,536,1,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,537,0,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,538,0,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,539,0,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,540,0,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,541,1,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,542,0,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,543,0,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,544,0,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,545,0,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,546,0,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,547,0,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,548,0,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,549,1,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,550,0,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,551,1,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
516,8,0,552,1,27,Biochemistry & Molecular Biophysics,4,california,32508,2,6,Academic/Research,2,,4,california
517,9,0,531,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,532,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,533,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,534,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,535,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,536,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,537,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,538,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,539,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,540,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,541,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,542,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,543,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,544,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,545,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,546,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,547,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,548,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,549,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,550,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,551,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
517,9,0,552,0,30,Acting,3,NA,,5,5,Creative Arts/Entertainment,3,,2,mexico
518,10,0,531,0,23,Theater,2,california,35627,5,7,Creative Arts/Entertainment,2,,6,san diego
518,10,0,532,0,23,Theater,2,california,35627,5,7,Creative Arts/Entertainment,2,,6,san diego
518,10,0,533,0,23,Theater,2,california,35627,5,7,Creative Arts/Entertainment,2,,6,san diego
518,10,0,534,0,23,Theater,2,california,35627,5,7,Creative Arts/Entertainment,2,,6,san diego
518,10,0,535,1,23,Theater,2,california,35627,5,7,Creative Arts/Entertainment,2,,6,san diego
518,10,0,536,0,23,Theater,2,california,35627,5,7,Creative Arts/Entertainment,2,,6,san diego
518,10,0,537,0,23,Theater,2,california,35627,5,7,Creative Arts/Entertainment,2,,6,san diego
518,10,0,538,0,23,Theater,2,california,35627,5,7,Creative Arts/Entertainment,2,,6,san diego
518,10,0,539,0,23,Theater,2,california,35627,5,7,Creative Arts/Entertainment,2,,6,san diego
518,10,0,540,0,23,Theater,2,california,35627,5,7,Creative Arts/Entertainment,2,,6,san diego
518,10,0,541,0,23,Theater,2,california,35627,5,7,Creative Arts/Entertainment,2,,6,san diego
518,10,0,542,0,23,Theater,2,california,35627,5,7,Creative Arts/Entertainment,2,,6,san diego
